,active_from,active_to,birth_date,college,height,name,position,url,weight,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg
3318,1952,1952,"December 10, 1928",Northwestern University,6-4,Ray Ragelis,F,/players/r/ragelra01.html,205,,,,,.260,0.5,1.9,.621,0.4,0.6,51,1.3,,,,,,,,,,,,
3319,1953,1953,"October 29, 1928",Villanova University,6-2,Sherwin Raiken,G,/players/r/raikesh01.html,185,,,,,.143,0.5,3.5,.375,0.5,1.3,6,1.5,,,,,,,,,,,,
3320,1982,1983,"December 24, 1956",University of South Alabama,6-7,Ed Rains,F,/players/r/rainsed01.html,190,0.0,.000,0.0,.423,.423,1.3,3.1,.626,0.8,1.3,83,3.5,,,,,11.7,.493,5.8,.697,5.9,4.1,115,15.7
3321,2003,2003,"March 29, 1978",,6-3,Igor Rakocevic,G,/players/r/rakocig01.html,183,0.3,.417,0.1,.422,.379,0.5,1.4,.806,0.7,0.9,42,1.9,,,,,,,,,,,,
3322,1982,1995,"February 25, 1958",Santa Clara University,6-8,Kurt Rambis,F,/players/r/rambiku01.html,213,0.0,.000,0.0,.534,.534,2.0,3.8,.689,1.1,1.6,880,5.2,,,,,12.2,.521,6.4,.650,5.0,3.3,108,16.0
3323,2005,2005,"May 13, 1985",,7-3,Peter John Ramos,C,/players/r/ramospe01.html,275,0.0,,0.0,.500,.500,0.8,1.7,.500,0.2,0.3,6,1.8,,,,,,,,,,,,
3324,1960,1961,"July 13, 1937",New York University,6-4,Cal Ramsey,F,/players/r/ramseca01.html,200,,,,,.383,3.2,8.2,.568,1.6,2.8,13,7.9,,,,,,,,,,,,
3325,1955,1964,"July 13, 1931",University of Kentucky,6-3,Frank Ramsey,F-G,/players/r/ramsefr01.html,190,,,,,.399,4.7,11.8,.804,4.0,4.9,623,13.4,,,,,,,,,,,,
3326,1949,1949,"July 18, 1921",Bradley University,6-2,Ray Ramsey,G-F,/players/r/ramsera01.html,165,,,,,.000,0.0,0.5,1.000,1.0,1.0,2,1.0,,,,,,,,,,,,
3327,1992,1995,"September 30, 1967",University of Kansas,6-8,Mark Randall,F,/players/r/randama01.html,235,0.3,.154,0.0,.453,.443,1.0,2.3,.722,0.6,0.8,127,2.6,0.0,.167,0.0,,7.9,.620,4.9,.651,4.0,2.6,132,12.3
3328,2017,2017,"February 5, 1993",Stanford University,6-2,Chasson Randle,G,/players/r/randlch01.html,185,1.8,.340,0.6,.490,.408,1.5,3.8,.953,1.6,1.7,26,5.3,5.5,.386,2.1,,12.3,.428,5.3,.806,4.8,3.8,144,16.5
3329,2015,2018,"November 29, 1994",University of Kentucky,6-9,Julius Randle,F-C,/players/r/randlju01.html,250,0.6,.261,0.2,.500,.492,5.2,10.6,.716,3.0,4.1,236,13.5,0.5,.167,0.1,,9.8,.501,4.9,.706,7.2,5.1,40,15.0
3330,2009,2014,"July 15, 1989",Louisiana State University,6-10,Anthony Randolph,F,/players/r/randoan01.html,205,0.3,.241,0.1,.460,.453,2.7,5.9,.740,1.6,2.2,252,7.1,0.6,.105,0.1,,12.7,.464,5.9,.693,5.4,3.7,31,15.6
3331,2006,2015,"November 24, 1983",Duke University,6-10,Shavlik Randolph,F,/players/r/randosh01.html,240,0.0,.167,0.0,.451,.449,0.9,2.0,.544,0.6,1.0,146,2.3,0.5,.286,0.1,,4.4,.506,2.2,.640,2.7,1.7,92,6.3
3332,2002,2018,"July 16, 1981",Michigan State University,6-9,Zach Randolph,F-C,/players/r/randoza01.html,260,0.7,.273,0.2,.478,.471,6.7,14.1,.764,3.1,4.1,1116,16.6,0.0,.000,0.0,,7.1,.587,4.2,.635,3.8,2.4,33,10.8
3333,1981,1981,"March 1, 1958",San Jose State University,6-6,Wally Rank,F-G,/players/r/rankwa01.html,220,0.0,,0.0,.368,.368,0.8,2.3,.464,0.5,1.1,25,2.2,,,,,,,,,,,,
3334,1981,1986,"May 3, 1958",Ohio State University,6-1,Kelvin Ransey,G,/players/r/ranseke01.html,170,0.3,.132,0.0,.456,.454,4.7,10.3,.782,2.0,2.6,474,11.4,,,,,15.1,.490,7.4,.780,3.2,2.5,112,17.3
3335,1952,1952,"June 23, 1928",North Carolina State University,6-1,Sam Ranzino,G,/players/r/ranzisa01.html,185,,,,,.333,0.8,2.3,.703,0.7,0.9,39,2.2,,,,,,,,,,,,
3336,1968,1970,"July 22, 1940",Western Kentucky University,6-4,Bobby Rascoe,G-F,/players/r/rascobo01.html,205,0.1,.143,0.0,.426,.424,2.8,6.7,.768,2.0,2.7,159,7.7,,,,,,,,,,,,
3337,1986,1993,"November 13, 1962",University of Oregon,7-0,Blair Rasmussen,C,/players/r/rasmubl01.html,250,0.1,.257,0.0,.473,.472,4.2,9.0,.767,1.2,1.5,532,9.6,,,,,10.5,.517,5.4,.736,3.8,2.8,114,13.6
3338,2018,2018,"April 29, 1994",Florida State University,6-4,Xavier Rathan-Mayes,G,/players/r/rathaxa01.html,208,2.8,.071,0.2,.298,.286,2.4,8.4,.444,0.8,1.8,5,5.8,4.3,.294,1.3,,10.1,.424,4.3,.666,3.7,2.5,100,12.4
3339,1950,1955,"November 13, 1922",,6-6,George Ratkovicz,C-F,/players/r/ratkoge01.html,220,,,,,.372,2.9,7.8,.673,3.3,5.0,343,9.2,,,,,,,,,,,,
3340,1974,1978,"March 29, 1950","California State University, Long Beach",6-6,Ed Ratleff,F-G,/players/r/ratleed01.html,195,,,,,.454,3.4,7.6,.803,1.5,1.8,338,8.3,,,,,,,,,,,,
3341,1973,1974,"June 7, 1951",University of Wisconsin-Eau Claire,6-10,Mike Ratliff,C,/players/r/ratlimi01.html,230,,,,,.417,1.6,3.9,.536,0.8,1.4,60,4.0,,,,,,,,,,,,
3342,1996,2011,"April 17, 1973",University of Wyoming,6-10,Theo Ratliff,C-F,/players/r/ratlith01.html,225,0.0,.000,0.0,.496,.496,2.7,5.5,.710,1.7,2.4,810,7.2,0.1,.143,0.0,,6.9,.547,3.8,.608,4.4,2.7,111,10.3
3343,2011,2011,"November 2, 1986",Syracuse University,6-4,Andy Rautins,G,/players/r/rautian01.html,190,0.8,.250,0.2,.500,.429,0.6,1.4,.500,0.2,0.4,5,1.6,5.9,.374,2.2,,7.1,.396,2.8,.763,1.2,0.9,127,8.8
3344,1984,1985,"March 20, 1960","University of Minnesota, Syracuse University",6-8,Leo Rautins,F,/players/r/rautile01.html,215,0.0,,0.0,.350,.350,0.7,1.9,.600,0.2,0.3,32,1.5,,,,,9.8,.480,4.7,.770,2.4,1.8,112,11.2
3345,2007,2007,"June 17, 1984",Villanova University,6-2,Allan Ray,G,/players/r/rayal01.html,190,2.5,.414,1.0,.479,.386,2.1,5.5,.764,0.9,1.2,47,6.2,6.5,.367,2.4,,12.4,.407,5.1,.820,3.7,3.1,130,15.6
3346,1972,1981,"January 21, 1949",University of Oklahoma,6-9,Clifford Ray,C,/players/r/raycl01.html,230,0.0,.000,0.0,.524,.524,3.0,5.7,.588,1.5,2.5,784,7.4,,,,,9.2,.477,4.4,.567,3.7,2.1,75,10.9
3347,1950,1950,"July 8, 1921",Western Kentucky University,6-5,Don Ray,F-C,/players/r/raydo01.html,190,,,,,.323,2.1,6.6,.698,1.7,2.4,61,6.0,,,,,,,,,,,,
3348,1981,1983,"July 27, 1957",Jacksonville University,6-8,James Ray,F,/players/r/rayja01.html,215,0.0,.333,0.0,.429,.428,1.3,3.1,.629,0.6,0.9,103,3.2,,,,,10.9,.546,6.0,.679,3.8,2.6,110,14.5
3349,1957,1960,"January 12, 1934",University of Toledo,6-1,Jim Ray,G,/players/r/rayji01.html,180,,,,,.176,0.4,2.1,.600,0.4,0.6,8,1.1,,,,,,,,,,,,
3350,1968,1969,"June 21, 1941",Indiana University,6-2,Jimmy Rayl,G,/players/r/raylji01.html,175,2.6,.341,0.9,.426,.381,3.9,10.1,.823,2.5,3.1,101,11.1,,,,,,,,,,,,
3351,1969,1973,"April 5, 1945",Brigham Young University,6-11,Craig Raymond,C,/players/r/raymocr01.html,235,0.0,.000,0.0,.452,.452,2.8,6.1,.631,1.4,2.1,241,6.9,,,,,,,,,,,,
3352,1954,1954,"January 27, 1935",Centenary College of Louisiana,6-3,Connie Rea,G-F,/players/r/reaco01.html,175,,,,,.209,0.5,2.2,.313,0.3,0.8,20,1.2,,,,,,,,,,,,
3353,1974,1974,"May 27, 1950",Bethel College,6-5,Joe Reaves,F,/players/r/reavejo01.html,210,0.0,,0.0,.444,.444,1.9,4.3,.471,0.4,0.9,19,4.2,,,,,,,,,,,,
3354,2002,2006,"April 9, 1972",,7-0,Zeljko Rebraca,C,/players/r/rebraze01.html,257,0.0,,0.0,.527,.527,2.3,4.3,.792,1.4,1.8,215,5.9,,,,,,,,,,,,
3355,1995,2002,"December 14, 1967",University of Washington,6-3,Eldridge Recasner,G,/players/r/recasel01.html,190,2.0,.409,0.8,.506,.426,2.1,5.0,.887,0.8,0.9,296,5.9,2.6,.397,1.0,,10.7,.481,5.1,.812,4.0,3.2,117,14.5
3356,2001,2012,"August 24, 1979",Ohio State University,6-6,Michael Redd,G,/players/r/reddmi01.html,220,4.4,.380,1.7,.503,.447,6.7,15.0,.838,4.0,4.8,629,19.0,4.1,.319,1.3,,16.3,.448,7.3,.649,5.7,3.7,96,19.6
3357,1954,1954,,Syracuse University,6-5,Frank Reddout,F,/players/r/reddofr01.html,195,,,,,.833,0.7,0.9,.750,0.4,0.6,7,1.9,,,,,,,,,,,,
3358,2007,2018,"June 24, 1984",Duke University,6-4,J.J. Redick,G,/players/r/redicjj01.html,190,4.6,.415,1.9,.552,.449,4.2,9.3,.890,2.1,2.4,759,12.4,8.1,.406,3.3,,13.7,.433,5.9,.912,5.2,4.8,139,19.9
3359,1979,1980,"April 15, 1955",University of San Francisco,6-6,Marlon Redmond,G,/players/r/redmoma01.html,188,0.4,.000,0.0,.423,.423,2.9,6.8,.655,0.7,1.1,77,6.5,,,,,13.6,.481,6.5,.782,2.8,2.2,86,15.2
3360,2018,2018,"June 11, 1995",University of Miami,6-5,Davon Reed,G,/players/r/reedda01.html,208,1.9,.289,0.6,.363,.288,1.1,3.7,.667,0.4,0.6,20,3.1,3.9,.395,1.5,,7.8,.430,3.3,.779,2.6,2.0,131,10.3
3361,1959,1965,"October 4, 1936",Oklahoma City University,6-9,Hub Reed,C-F,/players/r/reedhu01.html,215,,,,,.436,2.3,5.2,.724,1.0,1.3,479,5.5,,,,,,,,,,,,
3362,2005,2007,"January 16, 1982",University of Mississippi,6-8,Justin Reed,F,/players/r/reedju01.html,240,0.0,.000,0.0,.404,.404,1.3,3.2,.752,0.9,1.2,136,3.5,1.3,.285,0.4,,11.7,.476,5.6,.707,4.4,3.1,122,14.6
3363,1966,1967,"November 2, 1942",University of Notre Dame,6-5,Ron Reed,F,/players/r/reedro01.html,205,,,,,.364,3.4,9.4,.571,1.1,2.0,119,8.0,,,,,19.0,.422,8.0,.658,4.4,2.9,61,18.9
3364,2016,2018,"May 16, 1990",Saint Louis University,6-10,Willie Reed,F-C,/players/r/reedwi02.html,220,0.0,.333,0.0,.594,.592,2.1,3.5,.561,0.7,1.3,152,4.9,0.0,,0.0,,7.1,.574,4.1,.500,4.1,2.0,67,10.2
3365,1965,1974,"June 25, 1942",Grambling State University,6-9,Willis Reed,C-F,/players/r/reedwi01.html,235,,,,,.476,7.5,15.7,.747,3.8,5.1,650,18.7,,,,,,,,,,,,
3366,1996,2001,"June 8, 1973",Oklahoma State University,7-0,Bryant Reeves,C,/players/r/reevebr01.html,275,0.1,.074,0.0,.475,.475,5.1,10.7,.703,2.4,3.4,395,12.5,0.1,.125,0.0,,11.0,.585,6.4,.648,7.0,4.5,136,17.4
3367,1995,2000,"July 15, 1972",University of Arizona,6-3,Khalid Reeves,G,/players/r/reevekh01.html,199,2.3,.363,0.8,.482,.416,2.7,6.5,.744,1.6,2.2,277,7.8,3.8,.380,1.5,,10.5,.479,5.0,.763,4.6,3.5,128,15.0
3368,1956,1958,"November 30, 1930",Seton Hall University,6-2,Richie Regan,G,/players/r/reganri01.html,180,,,,,.344,3.3,9.4,.717,1.8,2.5,215,8.3,,,,,,,,,,,,
3369,1951,1952,"January 7, 1927",University of Wisconsin,6-7,Don Rehfeldt,F,/players/r/rehfedo01.html,210,,,,,.370,2.7,7.3,.758,1.7,2.2,98,7.1,,,,,,,,,,,,
3370,1981,1981,"September 10, 1957","University of New Mexico, University of San Francisco",6-5,Billy Reid,G,/players/r/reidbi01.html,190,0.1,.000,0.0,.454,.454,1.4,3.1,.564,0.4,0.7,59,3.2,,,,,8.8,.503,4.4,.633,3.0,1.9,88,10.7
3371,1996,2003,"December 30, 1973",Georgetown University,6-8,Don Reid,F,/players/r/reiddo01.html,250,0.0,.000,0.0,.530,.530,1.4,2.7,.658,0.7,1.1,403,3.6,0.0,,0.0,,3.0,.579,1.7,.561,2.0,1.1,122,4.5
3372,1990,2001,"March 31, 1968",University of North Carolina,6-9,J.R. Reid,F,/players/r/reidjr01.html,247,0.1,.135,0.0,.472,.472,3.2,6.8,.716,2.0,2.8,672,8.5,0.0,,0.0,,10.1,.601,6.1,.668,6.0,4.0,96,16.2
3373,1968,1968,"August 3, 1945",Winston-Salem State University,6-6,Jim Reid,F,/players/r/reidji01.html,210,,,,,.500,1.7,3.3,.200,0.2,0.8,6,3.5,,,,,,,,,,,,
3374,1978,1991,"August 30, 1955",St. Mary's University,6-8,Robert Reid,F-G,/players/r/reidro01.html,205,0.5,.291,0.1,.463,.458,4.8,10.6,.732,1.6,2.2,919,11.4,,,,,,,,,,,,
3375,2012,2012,"October 30, 1986",Florida State University,6-8,Ryan Reid,F,/players/r/reidry01.html,232,0.0,,0.0,.800,.800,0.8,1.0,,0.0,0.0,5,1.6,,,,,,,,,,,,
3376,2005,2007,"April 8, 1982",University of Iowa,6-11,Jared Reiner,C,/players/r/reineja01.html,255,0.0,,0.0,.342,.342,0.5,1.6,.286,0.1,0.3,46,1.2,0.0,,0.0,,4.0,.492,2.0,.704,2.5,1.7,109,5.7
3377,1948,1950,"December 17, 1914",New York University,5-11,Chick Reiser,G-F,/players/r/reisech01.html,165,,,,,.321,3.6,11.3,.772,3.1,4.1,171,10.4,,,,,,,,,,,,
3378,1988,1988,"February 16, 1964",University of Michigan,6-6,Richard Rellford,F,/players/r/rellfri01.html,230,0.0,,0.0,.625,.625,1.3,2.0,.750,1.5,2.0,4,4.0,,,,,6.8,.559,3.8,.792,2.7,2.2,124,9.8
3379,1996,1996,"February 19, 1973",University of Texas at Austin,6-3,Terrence Rencher,G,/players/r/renchte01.html,185,0.8,.310,0.3,.375,.330,0.9,2.8,.674,0.9,1.3,36,2.9,3.9,.298,1.2,,15.3,.434,6.7,.696,5.9,4.1,124,18.6
3380,1952,1952,"August 11, 1929",Drake University,6-2,John Rennicke,G,/players/r/rennijo01.html,185,,,,,.222,0.7,3.0,.333,0.5,1.5,6,1.8,,,,,,,,,,,,
3381,1947,1947,"March 7, 1921",University of Notre Dame,6-2,Bob Rensberger,F,/players/r/rensbro01.html,170,,,,,.000,0.0,2.3,,0.0,0.0,3,0.0,,,,,,,,,,,,
3382,2003,2003,"January 11, 1976",,6-11,Efthimi Rentzias,C,/players/r/rentzef01.html,250,0.2,.500,0.1,.373,.339,0.6,1.7,.889,0.2,0.3,35,1.5,,,,,,,,,,,,
3383,1996,1999,"February 6, 1972",Michigan State University,6-1,Shawn Respert,G,/players/r/respesh01.html,195,1.7,.340,0.6,.478,.414,1.8,4.4,.816,0.7,0.9,172,4.9,6.1,.454,2.8,,15.1,.484,7.3,.857,4.6,3.9,119,21.3
3384,1975,1982,"December 23, 1951",University of San Francisco,6-9,Kevin Restani,F-C,/players/r/restake01.html,225,0.2,.205,0.0,.487,.486,2.8,5.7,.717,0.6,0.8,550,6.2,,,,,15.4,.480,7.4,.717,2.3,1.6,81,16.4
3385,1970,1970,"November 23, 1947",University of Houston,6-4,George Reynolds,G,/players/r/reynoge01.html,195,,,,,.421,0.8,1.9,.714,0.5,0.7,10,2.1,,,,,,,,,,,,
3386,1986,1996,"December 23, 1962",Louisiana State University,6-8,Jerry Reynolds,G-F,/players/r/reynoje01.html,200,0.3,.226,0.1,.422,.418,3.2,7.7,.749,2.6,3.5,443,9.1,,,,,8.9,.521,4.6,.582,4.5,2.6,90,11.9
3387,1968,1969,"February 13, 1943",Rice University,6-10,Kendall Rhine,C,/players/r/rhineke01.html,230,0.0,.000,0.0,.388,.388,2.4,6.3,.548,1.4,2.6,125,6.3,,,,,,,,,,,,
3388,1953,1953,"September 2, 1927",Western Kentucky University,6-1,Gene Rhodes,G,/players/r/rhodege01.html,170,,,,,.319,1.7,5.3,.704,1.8,2.6,65,5.2,,,,,,,,,,,,
3389,1998,2000,"September 24, 1973","University of Kentucky, University of Southern California",6-6,Rodrick Rhodes,G-F,/players/r/rhodero01.html,225,0.2,.200,0.0,.351,.347,1.7,5.0,.620,1.8,2.8,72,5.3,3.0,.339,1.0,,9.2,.428,3.9,.721,5.1,3.7,124,12.6
3390,1990,2004,"May 28, 1967",University of Michigan,6-7,Glen Rice,F,/players/r/ricegl01.html,215,3.9,.400,1.6,.508,.456,6.8,14.9,.846,3.2,3.8,1000,18.3,2.8,.480,1.3,,13.1,.569,7.5,.797,2.8,2.3,134,18.2
3391,2014,2015,"January 1, 1991",Georgia Institute of Technology,6-6,Glen Rice,G,/players/r/ricegl02.html,206,1.5,.250,0.4,.327,.269,0.9,3.3,.692,0.6,0.8,16,2.7,3.3,.346,1.1,,8.4,.435,3.6,.611,2.4,1.5,87,9.9
3392,2008,2010,"December 25, 1984",University of Florida,6-9,Chris Richard,F,/players/r/richach01.html,270,0.0,,0.0,.483,.483,0.8,1.7,.605,0.3,0.5,70,1.9,0.0,,0.0,,3.0,.665,2.0,.631,1.4,0.9,141,4.9
3393,1980,1987,"August 7, 1956",Seattle University,6-3,Clint Richardson,G,/players/r/richacl01.html,195,0.1,.244,0.0,.465,.463,3.0,6.4,.770,1.0,1.3,586,7.0,,,,,14.8,.499,7.4,.710,3.9,2.8,102,17.5
3394,2002,2015,"January 20, 1981",Michigan State University,6-6,Jason Richardson,G,/players/r/richaja01.html,220,5.1,.370,1.9,.502,.438,6.5,14.8,.707,2.2,3.2,857,17.1,2.1,.383,0.8,,7.4,.503,3.7,.649,2.1,1.4,70,9.6
3395,2007,2009,"February 11, 1984",Delta State University,6-6,Jeremy Richardson,G-F,/players/r/richaje01.html,185,0.9,.385,0.3,.409,.333,0.7,2.2,.625,0.1,0.2,45,1.9,,,,,,,,,,,,
3396,2016,2018,"September 15, 1993",University of Tennessee,6-6,Josh Richardson,G,/players/r/richajo01.html,200,3.7,.377,1.4,.511,.434,3.9,8.9,.788,1.2,1.5,184,10.3,2.3,.318,0.7,,7.4,.456,3.4,.758,2.3,1.8,136,9.2
3397,2017,2018,"January 5, 1996",Syracuse University,6-6,Malachi Richardson,G,/players/r/richama01.html,205,1.4,.294,0.4,.430,.367,1.2,3.3,.780,0.7,0.9,48,3.5,6.1,.353,2.1,,11.1,.369,4.1,.720,4.2,3.1,37,13.4
3398,1979,1986,"April 11, 1955",University of Montana,6-5,Micheal Ray Richardson,G-F,/players/r/richami01.html,189,1.2,.220,0.3,.465,.457,6.1,13.5,.690,2.3,3.4,556,14.8,,,,,14.7,.490,7.2,.664,4.0,2.6,107,17.1
3399,2002,2002,"July 24, 1979",Hofstra University,6-5,Norm Richardson,G,/players/r/richano01.html,190,0.7,.500,0.4,.462,.385,0.9,2.4,.667,0.5,0.8,11,2.7,4.6,.345,1.6,,11.8,.410,4.8,.695,3.7,2.6,121,13.9
3400,1990,1999,"May 14, 1966","University of California, Los Angeles",6-1,Pooh Richardson,G,/players/r/richapo01.html,180,1.7,.329,0.6,.470,.444,4.8,10.7,.652,1.0,1.5,639,11.1,1.2,.464,0.6,,9.6,.513,4.9,.624,2.7,1.7,122,12.0
3401,2001,2013,"April 13, 1980",DePaul University,6-6,Quentin Richardson,G,/players/r/richaqu01.html,223,4.2,.355,1.5,.476,.397,3.7,9.4,.718,1.3,1.8,783,10.3,5.0,.369,1.8,,14.0,.454,6.3,.728,4.7,3.4,64,17.9
3402,1989,2002,"June 30, 1965",Kansas State University,6-5,Mitch Richmond,G,/players/r/richmmi01.html,215,3.5,.388,1.4,.497,.455,7.5,16.4,.850,4.7,5.5,976,21.0,3.2,.413,1.3,,15.2,.483,7.3,.770,6.2,4.8,64,20.7
3403,1960,1960,"March 12, 1937",North Carolina State University,6-9,John Richter,F,/players/r/richtjo01.html,225,,,,,.340,1.7,5.0,.504,0.9,1.8,66,4.3,,,,,,,,,,,,
3404,1956,1958,"December 4, 1933",Duquesne University,6-7,Dick Ricketts,F-C,/players/r/rickedi01.html,215,,,,,.328,3.5,10.8,.692,2.2,3.2,212,9.3,,,,,17.0,.390,6.6,.719,6.1,4.4,111,17.7
3405,1994,2002,"March 12, 1971","University of Nevada, Las Vegas",6-5,Isaiah Rider,G,/players/r/rideris01.html,215,3.4,.352,1.2,.484,.443,6.4,14.4,.812,2.8,3.4,563,16.7,6.2,.401,2.5,,17.6,.504,8.9,.805,5.9,4.7,55,24.9
3406,1972,1972,"February 13, 1948",University of California,6-4,Jackie Ridgle,G,/players/r/ridglja01.html,195,,,,,.432,0.6,1.4,.731,0.6,0.8,32,1.8,,,,,,,,,,,,
3407,2004,2015,"February 13, 1981",University of Oregon,6-2,Luke Ridnour,G,/players/r/ridnolu01.html,175,2.0,.349,0.7,.474,.431,3.5,8.2,.862,1.6,1.8,830,9.3,5.4,.389,2.1,,10.5,.429,4.5,.859,4.1,3.5,96,14.6
3408,1947,1949,"July 12, 1916",College of Wooster,5-11,Mel Riebe,G-F,/players/r/riebeme01.html,180,,,,,.304,4.5,14.7,.621,1.9,3.0,146,10.8,,,,,,,,,,,,
3409,1968,1968,"August 26, 1945",Duke University,6-6,Bob Riedy,F,/players/r/riedybo01.html,215,0.0,,0.0,.349,.349,2.0,5.6,.612,1.8,2.9,23,5.7,,,,,,,,,,,,
3410,1951,1951,"December 14, 1923",Tulane University,6-4,Jim Riffey,F,/players/r/riffeji01.html,200,,,,,.351,1.9,5.3,.769,0.6,0.7,35,4.3,,,,,23.5,.355,8.3,.680,4.6,3.1,50,19.8
3411,2003,2003,"December 17, 1971",,6-7,Antoine Rigaudeau,G,/players/r/rigauan01.html,210,0.5,.200,0.1,.243,.229,0.7,3.2,,0.0,0.0,11,1.5,,,,,,,,,,,,
3412,1973,1975,"February 28, 1950",University of South Carolina,6-10,Tom Riker,C-F,/players/r/rikerto01.html,225,,,,,.380,0.9,2.4,.593,0.9,1.5,82,2.7,,,,,,,,,,,,
3413,1971,1971,"July 6, 1948",Mount St. Mary's University,6-9,Bob Riley,F,/players/r/rileybo01.html,235,,,,,.444,0.6,1.3,.556,0.7,1.3,7,1.9,,,,,,,,,,,,
3414,1994,1999,"June 2, 1970",University of Michigan,7-0,Eric Riley,C,/players/r/rileyer01.html,245,0.0,.000,0.0,.456,.456,1.2,2.6,.704,0.7,1.1,186,3.1,0.0,.000,0.0,,4.5,.531,2.4,.670,2.1,1.4,126,6.2
3415,1968,1976,"March 20, 1945",University of Kentucky,6-4,Pat Riley,G-F,/players/r/rileypa01.html,205,,,,,.414,3.1,7.4,.705,1.3,1.8,528,7.4,,,,,15.7,.469,7.4,.714,5.0,3.6,80,18.3
3416,1973,1976,"November 11, 1950",University of Southern California,6-8,Ron Riley,F,/players/r/rileyro01.html,195,,,,,.419,2.5,6.0,.691,0.8,1.2,264,5.8,,,,,,,,,,,,
3417,1972,1974,"August 3, 1949",Saint Peter's College,6-3,Rich Rinaldi,G,/players/r/rinalri01.html,195,0.2,.000,0.0,.389,.389,2.0,5.0,.735,0.9,1.2,84,4.8,,,,,,,,,,,,
3418,1969,1977,"July 9, 1945",Providence College,6-4,Mike Riordan,G-F,/players/r/riordmi01.html,200,,,,,.470,4.3,9.2,.744,1.2,1.7,639,9.9,,,,,,,,,,,,
3419,1949,1958,"October 9, 1924",Ohio State University,6-9,Arnie Risen,C-F,/players/r/risenar01.html,200,,,,,.381,4.1,10.8,.699,3.8,5.4,637,12.0,,,,,,,,,,,,
3420,1949,1951,"February 26, 1924",Eastern Kentucky University,6-2,Tex Ritter,G-F,/players/r/rittete01.html,185,,,,,.348,1.7,5.0,.674,1.8,2.6,151,5.2,,,,,,,,,,,,
3421,1989,1989,"June 3, 1966",Temple University,6-10,Ramon Rivas,F-C,/players/r/rivasra01.html,260,0.0,.000,0.0,.387,.387,0.4,1.1,.640,0.6,0.9,28,1.4,0.0,,0.0,,4.8,.451,2.2,.715,3.5,2.5,94,6.9
3422,2013,2018,"August 1, 1992",Duke University,6-4,Austin Rivers,G,/players/r/riverau01.html,200,2.8,.356,1.0,.481,.420,3.5,8.4,.650,1.4,2.1,407,9.4,4.7,.365,1.7,,11.8,.433,5.1,.658,5.4,3.6,34,15.5
3423,1989,1992,"January 20, 1965",University of Notre Dame,6-0,David Rivers,G,/players/r/riverda01.html,170,0.1,.083,0.0,.400,.398,1.2,3.1,.794,0.9,1.1,114,3.4,2.8,.406,1.1,,13.5,.442,6.0,.813,6.1,4.9,118,17.4
3424,1984,1996,"October 13, 1961",Marquette University,6-4,Doc Rivers,G,/players/r/riverdo01.html,185,1.3,.328,0.4,.469,.444,3.8,8.6,.784,2.8,3.6,864,10.9,,,,,12.2,.478,5.8,.615,3.6,2.2,89,13.9
3425,1948,1949,"February 11, 1922",University of Colorado,6-3,Lee Robbins,F,/players/r/robbile01.html,175,,,,,.284,1.7,6.1,.564,1.3,2.3,47,4.8,,,,,,,,,,,,
3426,1968,1975,"September 30, 1944",University of Tennessee,6-8,Red Robbins,F-C,/players/r/robbire01.html,190,0.4,.305,0.1,.471,.466,5.1,11.0,.818,2.8,3.4,586,13.1,,,,,,,,,,,,
3427,2014,2018,"December 4, 1991",University of Colorado,6-7,Andre Roberson,G-F,/players/r/roberan03.html,210,1.4,.257,0.4,.528,.482,1.9,4.0,.467,0.4,0.9,295,4.6,1.4,.350,0.5,,7.1,.516,3.6,.582,3.2,1.9,105,9.6
3428,2006,2009,"February 14, 1983",University of Florida,6-2,Anthony Roberson,G,/players/r/roberan02.html,180,2.2,.356,0.8,.502,.400,1.6,3.9,.900,0.1,0.2,65,4.1,7.2,.402,2.9,,12.5,.444,5.5,.864,2.6,2.3,93,16.2
3429,1970,1976,"July 7, 1947",University of Cincinnati,6-9,Rick Roberson,C-F,/players/r/roberri01.html,231,,,,,.440,3.5,8.0,.585,2.0,3.5,423,9.0,,,,,,,,,,,,
3430,2001,2001,"December 30, 1976","California State University, Fresno",6-7,Terrance Roberson,F,/players/r/roberte01.html,215,0.3,.000,0.0,.000,.000,0.0,0.7,,0.0,0.0,3,0.0,5.7,.370,2.1,,10.7,.437,4.7,.706,2.5,1.7,128,13.2
3431,1978,1984,"April 15, 1955",Oral Roberts University,6-5,Anthony Roberts,F-G,/players/r/roberan01.html,185,0.0,.000,0.0,.412,.412,3.2,7.7,.699,1.4,2.0,213,7.8,,,,,18.6,.501,9.3,.758,4.0,3.0,108,21.7
3432,1949,1950,"March 13, 1925",University of Wyoming,6-9,Bill Roberts,C,/players/r/roberbi01.html,210,,,,,.339,1.4,4.2,.706,0.6,0.9,117,3.5,,,,,,,,,,,,
